num,zid,pid,stock
1,738bb6acab7ea90210644ee117c568bd,pop8010070874,NotExists
1,738bb6acab7ea90210644ee117c568bd,pop8009718584,NotExists
2,b3916d08f46a506149a56d83a4b1f49a,pop8009072534,NotExists
3,52fef2b7060494529ef12ede57070471,pop8008466118,NotExists
4,7b058389d651c74bd4eb2bc0fc26e727,pop8002297142,NotExists
5,b46d1d863570448c5b026411866eebbd,pop8010678558,NotExists
6,a45920e1b27d67b8050b799bc7363330,pop8006906192,NotExists
7,b9e39a63b8957199a1b07e5e7fc63608,pop8010493759,NotExists
8,f473a6352e47455d8a6853da96f65114,1122490397,NotExists
9,8642624428f4d4735d5d033079e6234a,1121710333,NotExists
10,d13679ecf65f7cc20e62afb351e17bf7,pop8007227437,NotExists
10,d13679ecf65f7cc20e62afb351e17bf7,pop8010627358,NotExists
10,d13679ecf65f7cc20e62afb351e17bf7,pop8010627358,NotExists
10,d13679ecf65f7cc20e62afb351e17bf7,pop8009968692,NotExists
11,0247066e32bd68b4ba21331d5cfeec9d,pop8001988195,NotExists
12,e02649e5d3c60b8c32dc49b3e6152de0,pop8010582814,NotExists
13,f7c7c95ca65fccdb3e4c303ec00c607b,pop8008966317,NotExists
14,ebacdc4bb77d7ce3538e6e7d7b8fe015,1130000690,NotExists
15,8fc651bb717d3d1cddc9f369de0b898f,1122910241,NotExists
16,cd97bccbad7f52e30251f3a00d94cc0c,pop8010685933,NotExists
17,64df19ed227239db1c8764ec8af1ec32,pop8010675509,NotExists
17,64df19ed227239db1c8764ec8af1ec32,pop8008668611,NotExists
17,64df19ed227239db1c8764ec8af1ec32,pop8008658597,NotExists
17,64df19ed227239db1c8764ec8af1ec32,pop8009891454,NotExists
18,11af9c1c57c09256d031542650e39688,pop8009652182,NotExists
18,11af9c1c57c09256d031542650e39688,pop8010024765,NotExists
19,76b751a9b4934c0504e57e95e5890611,pop8001525084,NotExists
19,76b751a9b4934c0504e57e95e5890611,pop8008832063,NotExists
19,76b751a9b4934c0504e57e95e5890611,pop8007946378,NotExists
20,826585bd94b82d0b49ee51583338a701,pop8010538842,NotExists
21,1815236bca4f9005dbe4d1208f1d349b,pop8006919479,NotExists
22,a2790a3a2dc058fde88a218a9035b954,pop8003839010,NotExists
23,5789ff7708ff7d60382c1dd18f3683a7,pop8002450140,NotExists
23,5789ff7708ff7d60382c1dd18f3683a7,pop8002450140,NotExists
23,5789ff7708ff7d60382c1dd18f3683a7,pop8002450140,NotExists
23,5789ff7708ff7d60382c1dd18f3683a7,pop8002450140,NotExists
23,5789ff7708ff7d60382c1dd18f3683a7,pop8002450140,NotExists
24,34f7b11591eed05a2d8442e59537ccff,1123340507,NotExists
24,34f7b11591eed05a2d8442e59537ccff,1123340508,NotExists
24,34f7b11591eed05a2d8442e59537ccff,1123340528,NotExists
25,5896e499765f54c12bd8a96a92668b14,pop8010027343,NotExists
26,d691dd64b0eabf5116fb47c8254b64bf,pop8003116495,NotExists
26,d691dd64b0eabf5116fb47c8254b64bf,pop8003116495,NotExists
27,89b303195098e053af3624dc87bcdb75,pop8006906192,NotExists
27,89b303195098e053af3624dc87bcdb75,pop8006906192,NotExists
27,89b303195098e053af3624dc87bcdb75,pop8006906192,NotExists
27,89b303195098e053af3624dc87bcdb75,pop8006906192,NotExists
28,8cbfc93a9e738f8a509eddae6c383c84,1000041418,NotExists
28,8cbfc93a9e738f8a509eddae6c383c84,1000041418,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8008652837,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8008652837,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,1130018204,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8005305477,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,1130018204,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8007887490,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8005609740,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8003533353,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8010399501,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8010094608,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,pop8010174458,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,1130001252,NotExists
29,8be55e4e4cbe8f8fc001c7a57b38b472,1130001252,NotExists
30,e44190c3f197b87aabcb6f11fd4b20e8,pop8009440718,NotExists
30,e44190c3f197b87aabcb6f11fd4b20e8,pop8009440718,NotExists
31,b431e8d10a258ecf624a5e55d5db0cbf,pop8008607242,NotExists
32,1de3c0fbab2f62ddf327d50762cff9c3,pop8010571249,NotExists
32,1de3c0fbab2f62ddf327d50762cff9c3,pop8010571250,NotExists
32,1de3c0fbab2f62ddf327d50762cff9c3,pop8010571246,NotExists
32,1de3c0fbab2f62ddf327d50762cff9c3,pop8010571243,NotExists
32,1de3c0fbab2f62ddf327d50762cff9c3,pop8010571246,NotExists
33,8c6d949a3e713a86fe4327a5a9e6ad05,1130549287,NotExists
34,1baf81dbb12d3e012b4a545dbc0d4937,pop8004943484,NotExists
34,1baf81dbb12d3e012b4a545dbc0d4937,pop8004943484,NotExists
35,e0c367bc9ea38a6b1d0189eabed9c491,pop8003670117,NotExists
35,e0c367bc9ea38a6b1d0189eabed9c491,pop8003670117,NotExists
35,e0c367bc9ea38a6b1d0189eabed9c491,pop8002431333,NotExists
35,e0c367bc9ea38a6b1d0189eabed9c491,pop8002431333,NotExists
36,abc43d1f12982414f39c0baea381b779,pop8005835987,NotExists
36,abc43d1f12982414f39c0baea381b779,1123500232,NotExists
37,05aa59c08244258f55e91315de62cd3c,pop8008286256,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,1102710345,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008277869,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8003143493,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008363249,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008363249,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8009349421,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8009349421,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008652309,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8009216135,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008653709,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008363249,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8003979845,NotExists
38,1302ea72e9dda9c2827bfddc7e7f1b34,pop8008674053,NotExists
39,5e66704d011f9ebeeb505c3af455f31b,pop8003883983,NotExists
39,5e66704d011f9ebeeb505c3af455f31b,pop8003883983,NotExists
40,9f37ce548dbc8cafdfa1809bbc1aa978,N8000003294,NotExists
41,bc3db4703a5ded6f04d5aac81f9566a3,pop8009024926,NotExists
41,bc3db4703a5ded6f04d5aac81f9566a3,pop8009024926,NotExists
41,bc3db4703a5ded6f04d5aac81f9566a3,pop8009024926,NotExists
42,43eeb81c4e8fa3ee71eb1f584307a4c3,pop8006710374,NotExists
42,43eeb81c4e8fa3ee71eb1f584307a4c3,pop8006915803,NotExists
42,43eeb81c4e8fa3ee71eb1f584307a4c3,pop8007190541,NotExists
42,43eeb81c4e8fa3ee71eb1f584307a4c3,pop8006710374,NotExists
42,43eeb81c4e8fa3ee71eb1f584307a4c3,pop8006710374,NotExists
43,7814f50ac5591cefa7af72ab580e66be,pop8010487993,NotExists
44,40e7e793425037f94a0c74c9ccf8ec7b,pop8006004648,NotExists
45,e0c141e39448e2ff86dddcbc8d99caf6,tz10000861,NotExists
45,e0c141e39448e2ff86dddcbc8d99caf6,1130544722,NotExists
46,454e549099904bdaa63bc53de3b536d5,1123240857,NotExists
46,454e549099904bdaa63bc53de3b536d5,1122390159,NotExists
46,454e549099904bdaa63bc53de3b536d5,1122390157,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056857,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056857,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056861,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056859,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056862,NotExists
47,bf669cdf06289379c8c724cebd6b8653,pop8010056863,NotExists
48,5c133a32091d1d682e61257547fe2be5,pop8001254423,NotExists
48,5c133a32091d1d682e61257547fe2be5,pop8010394402,NotExists
48,5c133a32091d1d682e61257547fe2be5,pop8009582309,NotExists
48,5c133a32091d1d682e61257547fe2be5,pop8009582314,NotExists
49,ea610eff804bb13bc4515ce82bd8da89,pop8010683042,NotExists
50,da82f998cd71601c8252f6eb4ce8fbc4,pop8003350740,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010588648,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010588652,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593123,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593139,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593138,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593134,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010589331,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010589373,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593123,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593138,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593139,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593137,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593140,NotExists
51,7c36fa16e0add226c436015ed8e200c8,pop8010593138,NotExists
52,a0d8e2c16cf7b8a699b19f1b4ebe7a13,1130334882,NotExists
52,a0d8e2c16cf7b8a699b19f1b4ebe7a13,1130334882,NotExists
53,46ae5bad3724c8b7d172063c6e7b9265,pop8010587222,NotExists
54,d307753631d72b393297a4480b931bb2,1130037703,NotExists
55,9f5ff5cddfe954da18c7ba5926959482,pop8010377739,NotExists
56,985adeeec349cfef1185f55c6a4411e9,pop8004500469,NotExists
57,5b467e1637890224c3cfa8fcb6a736d8,pop8002616550,NotExists
58,3648939a1fc219d9f1dfa4cf5ed5b98c,pop8010643493,NotExists
58,3648939a1fc219d9f1dfa4cf5ed5b98c,pop8010482043,NotExists
58,3648939a1fc219d9f1dfa4cf5ed5b98c,pop8010482007,NotExists
58,3648939a1fc219d9f1dfa4cf5ed5b98c,pop8010474971,NotExists
59,f81b5af59eaaa2bea051acebe3e10303,pop8007580993,NotExists
59,f81b5af59eaaa2bea051acebe3e10303,pop8009899487,NotExists
60,8c2746a785f94808abac3692078d4aac,pop8009946764,NotExists
61,726155d0f08ed3bd89e4c6247db62e6f,1122440010,NotExists
62,626aa810c97dd3387d9f8ed14dff3384,pop8008634486,NotExists
63,1125108413d38d0b0e93027b270dd83a,1123501907,NotExists
63,1125108413d38d0b0e93027b270dd83a,1123231672,NotExists
63,1125108413d38d0b0e93027b270dd83a,1123501907,NotExists
63,1125108413d38d0b0e93027b270dd83a,1123231672,NotExists
63,1125108413d38d0b0e93027b270dd83a,pop8004957712,NotExists
63,1125108413d38d0b0e93027b270dd83a,pop8004957712,NotExists
64,a99fa7c3e5c3dd1cbe2bc802d229a150,1000057273,NotExists
64,a99fa7c3e5c3dd1cbe2bc802d229a150,1000057273,NotExists
65,f25e050b9c6dba21b35466e1596ef763,tz10000861,NotExists
66,d99ddf0cd81b81d004a69cfd21c44dc3,1109100016,NotExists
67,0b0bd7a6b09a4d9353efe4986b52387e,pop8006906192,NotExists
68,e637c924ab19f7f601e6a57008110ec1,pop8010494316,NotExists
68,e637c924ab19f7f601e6a57008110ec1,pop8010517119,NotExists
68,e637c924ab19f7f601e6a57008110ec1,pop8010517119,NotExists
68,e637c924ab19f7f601e6a57008110ec1,pop8010517120,NotExists
68,e637c924ab19f7f601e6a57008110ec1,pop8010517119,NotExists
69,6b07db6a9053fb92dbb4587ecafd9448,pop8007537821,NotExists
69,6b07db6a9053fb92dbb4587ecafd9448,1130540690,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051655,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
70,fccea46f8754b276efec07909ff8d350,1130051654,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010352075,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8009377021,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010500478,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8009377021,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8008757984,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010531831,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,1123050587,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,1123201466,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8008766917,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010127490,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010127490,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8010127490,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8009704275,NotExists
71,b4b7c743f30a48f5e9c3148aca450521,pop8009704280,NotExists
72,d69aa8dfe719a252640dba989374baf9,1130051654,NotExists
73,373c3789770aec360609f5c24c825520,pop8010604957,NotExists
73,373c3789770aec360609f5c24c825520,pop8010604959,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600136,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600120,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600128,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600120,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600118,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600127,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600136,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600074,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600068,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600126,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600126,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600126,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600126,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600126,NotExists
73,373c3789770aec360609f5c24c825520,pop8010600127,NotExists
73,373c3789770aec360609f5c24c825520,pop8009830153,NotExists
73,373c3789770aec360609f5c24c825520,pop8009830153,NotExists
74,8c2a03adca1b134afe5024ab726df354,pop8007015678,NotExists
74,8c2a03adca1b134afe5024ab726df354,pop8005037992,NotExists
75,ea610eff804bb13bc4515ce82bd8da89,pop8010683042,NotExists
76,bcfe091fe3c908a2116a2ec940232fb9,pop8006544699,NotExists
76,bcfe091fe3c908a2116a2ec940232fb9,pop8010610659,NotExists
76,bcfe091fe3c908a2116a2ec940232fb9,pop8010610659,NotExists
77,0364ff8bf4abf0b3ea9a72c4eb35fe78,1130549287,NotExists
78,8ac8d27c1b060ad5a3822d670fd06bd9,pop8009275321,NotExists
78,8ac8d27c1b060ad5a3822d670fd06bd9,pop8009781525,NotExists
78,8ac8d27c1b060ad5a3822d670fd06bd9,pop8009781525,NotExists
78,8ac8d27c1b060ad5a3822d670fd06bd9,pop8008326601,NotExists
79,a90a792c95a2c30f179c33bca9b2a086,pop8010572329,NotExists
79,a90a792c95a2c30f179c33bca9b2a086,pop8010462394,NotExists
79,a90a792c95a2c30f179c33bca9b2a086,pop8010678428,NotExists
79,a90a792c95a2c30f179c33bca9b2a086,pop8010601486,NotExists
79,a90a792c95a2c30f179c33bca9b2a086,pop8010681605,NotExists
80,39b6175cebf06783343042f7b9da3df2,pop8010644441,NotExists
81,3e3a91e7839ec7b9e11777b1bdc41f76,pop8006906192,NotExists
82,278045380103e9934114064d03fda159,1123230704,NotExists
82,278045380103e9934114064d03fda159,1123260397,NotExists
82,278045380103e9934114064d03fda159,1123230704,NotExists
82,278045380103e9934114064d03fda159,1123260178,NotExists
82,278045380103e9934114064d03fda159,1123260397,NotExists
83,95d2040e7db09c2303901b926cd53374,pop8009909267,NotExists
84,afe175c7facf456b5ec80cfcf9cb6e4c,pop8010608537,NotExists
84,afe175c7facf456b5ec80cfcf9cb6e4c,pop8010608537,NotExists
84,afe175c7facf456b5ec80cfcf9cb6e4c,pop8010608537,NotExists
84,afe175c7facf456b5ec80cfcf9cb6e4c,pop8010608537,NotExists
85,f57b9b8922a943f3e866f5e43f41e99f,pop8003883982,NotExists
86,e31760163b504d8364ce8c3f7d8d848f,1130051654,NotExists
86,e31760163b504d8364ce8c3f7d8d848f,1130051655,NotExists
86,e31760163b504d8364ce8c3f7d8d848f,1130051654,NotExists
86,e31760163b504d8364ce8c3f7d8d848f,1130051655,NotExists
86,e31760163b504d8364ce8c3f7d8d848f,1130051654,NotExists
87,3148b0b390811c2eb170ee270d3ba9f8,pop8004459103,NotExists
88,752c7702673782b97778dd67428a4750,pop8007247483,NotExists
88,752c7702673782b97778dd67428a4750,pop8010269162,NotExists
89,4437a60d2b7836677c8ebfd104006243,pop8010593123,NotExists
89,4437a60d2b7836677c8ebfd104006243,pop8010593131,NotExists
89,4437a60d2b7836677c8ebfd104006243,pop8010593131,NotExists
89,4437a60d2b7836677c8ebfd104006243,1130548142,NotExists
90,e7119db515e1bbe8e71e4c5b1fdb58fd,pop8001306055,NotExists
91,18c924a32e154c9cc71445be6ef8303b,pop8002420775,NotExists
92,289508c858b949d6734ecb5f644d7b84,pop8010593618,NotExists
93,53c3c2e739ca7220ddb59a220db16944,pop8006906192,NotExists
94,aa5481a437196218e824f2f6c353b26e,pop8010644435,NotExists
95,af8980accf4117b86e5aede6457bbc41,pop8001402795,NotExists
96,5c948835ec002cd817698cc465af65fb,pop8002585790,NotExists
97,d9d8d46d5467db5bcfd1e526bff6d2c6,1123502715,NotExists
97,d9d8d46d5467db5bcfd1e526bff6d2c6,1123502715,NotExists
97,d9d8d46d5467db5bcfd1e526bff6d2c6,1123502715,NotExists
97,d9d8d46d5467db5bcfd1e526bff6d2c6,pop8008607412,NotExists
97,d9d8d46d5467db5bcfd1e526bff6d2c6,pop8008607412,NotExists
98,1a6306918b9596c147f59a12ff15f006,pop8010129334,NotExists
98,1a6306918b9596c147f59a12ff15f006,pop8010232706,NotExists
99,89ba3891c31214adb99370a5e5bfcce7,pop8009257711,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010691219,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550332,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557274,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010608267,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550332,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557274,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557138,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557148,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010702818,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010691005,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557591,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550332,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550331,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550331,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557180,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557190,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8009188162,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557192,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557591,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557576,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557591,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557194,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557591,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557591,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557586,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010691227,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010691227,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550332,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557703,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010550177,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557479,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557959,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557274,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557153,NotExists
100,29e3532387f9490562d791b4cf2d3d9a,pop8010557180,NotExists
101,77357da35390abd3e14fa032973d1382,pop8010619887,NotExists
101,77357da35390abd3e14fa032973d1382,pop8010127469,NotExists
102,5b935f7d46c8dec4fcb3ec7b73a09c64,pop8009151515,NotExists
102,5b935f7d46c8dec4fcb3ec7b73a09c64,pop8007674029,NotExists
103,12b430c7325277ad956e49b9ea994e50,1123320185,NotExists
103,12b430c7325277ad956e49b9ea994e50,1123320185,NotExists
104,dd42b0b8c0f1fd03b4b74dc53fc8e65f,pop8008553475,NotExists
105,38b127e8b006456e25682bb6af38b329,1117880039,NotExists
106,70301bf058db8e02b9e69dab5b1093c3,1130006036,NotExists
106,70301bf058db8e02b9e69dab5b1093c3,1130006036,NotExists
106,70301bf058db8e02b9e69dab5b1093c3,1130006036,NotExists
106,70301bf058db8e02b9e69dab5b1093c3,1130007862,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010515479,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010479629,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010598754,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010479629,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010598754,NotExists
107,2bf2a48eadc9bb27331958577822d9c3,pop8010479629,NotExists
108,824d7b2196458983e04f219b52a3f94a,1130542649,NotExists
109,f27fa7345927bd3e195784aaf81c5df1,1123342419,NotExists
109,f27fa7345927bd3e195784aaf81c5df1,1123342419,NotExists
109,f27fa7345927bd3e195784aaf81c5df1,1123342419,NotExists
109,f27fa7345927bd3e195784aaf81c5df1,1123342419,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
110,86d1b33a8c53630bb6c199b7e2c55290,pop8003670793,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548143,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548147,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548147,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548147,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010588648,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010588652,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010600750,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010600751,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010578072,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010578076,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010593122,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010593123,NotExists
111,c4f96c892601de4f881ac780b88a904e,pop8010593135,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548146,NotExists
111,c4f96c892601de4f881ac780b88a904e,1130548147,NotExists
112,0600aff6e8192c8dc5c1d5b71a0b6904,pop8010587462,NotExists
113,27dc7ab16b8237effbb14ab147e0fd6f,pop8001937811,NotExists
114,4a1058c72d9512df98b081dfb0d80a62,pop8003996576,NotExists
114,4a1058c72d9512df98b081dfb0d80a62,pop8003996576,NotExists
114,4a1058c72d9512df98b081dfb0d80a62,pop8003996621,NotExists
114,4a1058c72d9512df98b081dfb0d80a62,pop8003996576,NotExists
115,6e9697a095f049955239a48d12d993e2,pop8010627180,NotExists
115,6e9697a095f049955239a48d12d993e2,pop8010629525,NotExists
